trip_scheduledArrival,trip_realtimeArrival,trip_arrivalDelay,trip_scheduledDeparture,trip_realtimeDeparture,trip_departureDelay,trip_realtime,trip_realtimeState,trip_serviceDay,trip_trip.gtfsId,trip_trip.route.shortName,stop_gtfsId,stop_name
52860,52860,0,52860,52860,0,False,SCHEDULED,1631912400,HSL:4415_20210917_La_1_1402,415,HSL:4510214,Backas
56520,56520,0,56520,56520,0,False,SCHEDULED,1631912400,HSL:4415_20210917_La_1_1502,415,HSL:4510214,Backas
60120,60120,0,60120,60120,0,False,SCHEDULED,1631912400,HSL:4415_20210917_La_1_1602,415,HSL:4510214,Backas
46080,46089,9,46080,46092,12,True,UPDATED,1631912400,HSL:4614_20210917_La_1_1210,614,HSL:4510213,Sandbackanraitti
46440,46515,75,46440,46520,80,True,UPDATED,1631912400,HSL:4571_20210917_La_1_1228,571,HSL:4510213,Sandbackanraitti
47520,47520,0,47520,47520,0,False,SCHEDULED,1631912400,HSL:4415_20210917_La_2_1302,415,HSL:4510213,Sandbackanraitti
47880,47880,0,47880,47880,0,False,SCHEDULED,1631912400,HSL:4614_20210917_La_1_1240,614,HSL:4510213,Sandbackanraitti
48240,48240,0,48240,48240,0,False,SCHEDULED,1631912400,HSL:4571_20210917_La_1_1258,571,HSL:4510213,Sandbackanraitti
46800,46800,0,46800,46800,0,False,SCHEDULED,1631912400,HSL:2543_20210917_La_1_1255,543,HSL:2112269,Salmintie
48600,48600,0,48600,48600,0,False,SCHEDULED,1631912400,HSL:2543_20210917_La_1_1325,543,HSL:2112269,Salmintie
50400,50400,0,50400,50400,0,False,SCHEDULED,1631912400,HSL:2543_20210917_La_1_1355,543,HSL:2112269,Salmintie
52200,52200,0,52200,52200,0,False,SCHEDULED,1631912400,HSL:2543_20210917_La_1_1425,543,HSL:2112269,Salmintie
54000,54000,0,54000,54000,0,False,SCHEDULED,1631912400,HSL:2543_20210917_La_1_1455,543,HSL:2112269,Salmintie
45960,45924,-36,45960,45946,-14,True,UPDATED,1631912400,HSL:4614_20210917_La_1_1210,614,HSL:4510216,Pakkalankuja
45780,45966,186,45780,45966,186,True,UPDATED,1631912400,HSL:4570_20210917_La_1_1155,570,HSL:4510216,Pakkalankuja
46320,46341,21,46320,46367,47,True,UPDATED,1631912400,HSL:4571_20210917_La_1_1228,571,HSL:4510216,Pakkalankuja
46440,46457,17,46440,46457,17,True,UPDATED,1631912400,HSL:4570_20210917_La_1_1205,570,HSL:4510216,Pakkalankuja
46800,46698,-102,46800,46827,27,True,UPDATED,1631912400,HSL:4615_20210917_La_1_1225,615,HSL:4510216,Pakkalankuja
45780,45780,0,45780,45780,0,True,UPDATED,1631912400,HSL:4570_20210917_La_2_1234,570,HSL:4510215,Antaksentie
45960,45960,0,45960,45960,0,False,SCHEDULED,1631912400,HSL:4574_20210917_La_2_1221,574,HSL:4510215,Antaksentie
46380,46380,0,46380,46380,0,False,SCHEDULED,1631912400,HSL:4570_20210917_La_2_1244,570,HSL:4510215,Antaksentie
46620,46620,0,46620,46620,0,False,SCHEDULED,1631912400,HSL:4615_20210917_La_2_1249,615,HSL:4510215,Antaksentie
46980,46980,0,46980,46980,0,False,SCHEDULED,1631912400,HSL:4570_20210917_La_2_1254,570,HSL:4510215,Antaksentie
47460,47460,0,47460,47460,0,False,SCHEDULED,1631912400,HSL:4415_20210917_La_2_1302,415,HSL:4510210,Lentoasemantie
51060,51060,0,51060,51060,0,False,SCHEDULED,1631912400,HSL:4415_20210917_La_2_1401,415,HSL:4510210,Lentoasemantie
54660,54660,0,54660,54660,0,False,SCHEDULED,1631912400,HSL:4415_20210917_La_2_1501,415,HSL:4510210,Lentoasemantie
58260,58260,0,58260,58260,0,False,SCHEDULED,1631912400,HSL:4415_20210917_La_2_1601,415,HSL:4510210,Lentoasemantie
61920,61920,0,61920,61920,0,False,SCHEDULED,1631912400,HSL:4415_20210917_La_2_1702,415,HSL:4510210,Lentoasemantie
46740,46740,0,46740,46740,0,False,SCHEDULED,1631912400,HSL:2543_20210917_La_1_1255,543,HSL:2112267,Leirikatu
48540,48540,0,48540,48540,0,False,SCHEDULED,1631912400,HSL:2543_20210917_La_1_1325,543,HSL:2112267,Leirikatu
50340,50340,0,50340,50340,0,False,SCHEDULED,1631912400,HSL:2543_20210917_La_1_1355,543,HSL:2112267,Leirikatu
52140,52140,0,52140,52140,0,False,SCHEDULED,1631912400,HSL:2543_20210917_La_1_1425,543,HSL:2112267,Leirikatu
53940,53940,0,53940,53940,0,False,SCHEDULED,1631912400,HSL:2543_20210917_La_1_1455,543,HSL:2112267,Leirikatu
45360,45345,-15,45360,45345,-15,True,UPDATED,1631912400,HSL:2543_20210917_La_2_1152,543,HSL:2112266,Impilahdentie
47160,47083,-77,47160,47083,-77,True,UPDATED,1631912400,HSL:2543_20210917_La_2_1222,543,HSL:2112266,Impilahdentie
48960,48960,0,48960,48960,0,False,SCHEDULED,1631912400,HSL:2543_20210917_La_2_1252,543,HSL:2112266,Impilahdentie
50760,50760,0,50760,50760,0,False,SCHEDULED,1631912400,HSL:2543_20210917_La_2_1322,543,HSL:2112266,Impilahdentie
52560,52560,0,52560,52560,0,False,SCHEDULED,1631912400,HSL:2543_20210917_La_2_1352,543,HSL:2112266,Impilahdentie
45660,45682,22,45660,45684,24,True,UPDATED,1631912400,HSL:1008_20210917_La_1_1233,8,HSL:1130446,Arkadiankatu
46380,46380,0,46380,46380,0,False,SCHEDULED,1631912400,HSL:1008_20210917_La_1_1245,8,HSL:1130446,Arkadiankatu
47100,47100,0,47100,47100,0,False,SCHEDULED,1631912400,HSL:1008_20210917_La_1_1257,8,HSL:1130446,Arkadiankatu
47820,47820,0,47820,47820,0,False,SCHEDULED,1631912400,HSL:1008_20210917_La_1_1309,8,HSL:1130446,Arkadiankatu
48540,48540,0,48540,48540,0,False,SCHEDULED,1631912400,HSL:1008_20210917_La_1_1321,8,HSL:1130446,Arkadiankatu
45420,45556,136,45420,45556,136,True,UPDATED,1631912400,HSL:4717_20210917_La_1_1155,717,HSL:4960229,Kivipyykintie
46620,46673,53,46620,46673,53,True,UPDATED,1631912400,HSL:4717_20210917_La_1_1215,717,HSL:4960229,Kivipyykintie
46560,46685,125,46560,46685,125,True,UPDATED,1631912400,HSL:4739_20210917_La_2_1226,739,HSL:4960229,Kivipyykintie
47820,47820,0,47820,47820,0,False,SCHEDULED,1631912400,HSL:4717_20210917_La_1_1235,717,HSL:4960229,Kivipyykintie
49020,49020,0,49020,49020,0,False,SCHEDULED,1631912400,HSL:4717_20210917_La_1_1255,717,HSL:4960229,Kivipyykintie
45600,45600,0,45600,45600,0,True,UPDATED,1631912400,HSL:1008_20210917_La_2_1235,8,HSL:1130447,Arkadiankatu
46320,46320,0,46320,46320,0,False,SCHEDULED,1631912400,HSL:1008_20210917_La_2_1247,8,HSL:1130447,Arkadiankatu
47040,47040,0,47040,47040,0,False,SCHEDULED,1631912400,HSL:1008_20210917_La_2_1259,8,HSL:1130447,Arkadiankatu
47760,47760,0,47760,47760,0,False,SCHEDULED,1631912400,HSL:1008_20210917_La_2_1311,8,HSL:1130447,Arkadiankatu
48480,48480,0,48480,48480,0,False,SCHEDULED,1631912400,HSL:1008_20210917_La_2_1323,8,HSL:1130447,Arkadiankatu
46680,46680,0,46680,46680,0,False,SCHEDULED,1631912400,HSL:2543_20210917_La_1_1255,543,HSL:2112265,Impilahdentie
48480,48480,0,48480,48480,0,False,SCHEDULED,1631912400,HSL:2543_20210917_La_1_1325,543,HSL:2112265,Impilahdentie
50280,50280,0,50280,50280,0,False,SCHEDULED,1631912400,HSL:2543_20210917_La_1_1355,543,HSL:2112265,Impilahdentie
52080,52080,0,52080,52080,0,False,SCHEDULED,1631912400,HSL:2543_20210917_La_1_1425,543,HSL:2112265,Impilahdentie
53880,53880,0,53880,53880,0,False,SCHEDULED,1631912400,HSL:2543_20210917_La_1_1455,543,HSL:2112265,Impilahdentie
45480,45815,335,45480,45819,339,True,UPDATED,1631912400,HSL:4415_20210917_La_1_1202,415,HSL:4510212,Sandbackanraitti
49200,49200,0,49200,49200,0,False,SCHEDULED,1631912400,HSL:4415_20210917_La_1_1302,415,HSL:4510212,Sandbackanraitti
52800,52800,0,52800,52800,0,False,SCHEDULED,1631912400,HSL:4415_20210917_La_1_1402,415,HSL:4510212,Sandbackanraitti
56460,56460,0,56460,56460,0,False,SCHEDULED,1631912400,HSL:4415_20210917_La_1_1502,415,HSL:4510212,Sandbackanraitti
60060,60060,0,60060,60060,0,False,SCHEDULED,1631912400,HSL:4415_20210917_La_1_1602,415,HSL:4510212,Sandbackanraitti
46140,46140,0,46140,46140,0,False,SCHEDULED,1631912400,HSL:4587_20210917_La_1_1234,587,HSL:4960227,Kanneltie
46320,46375,55,46320,46387,67,True,UPDATED,1631912400,HSL:4717_20210917_La_1_1215,717,HSL:4960227,Kanneltie
47520,47520,0,47520,47520,0,False,SCHEDULED,1631912400,HSL:4717_20210917_La_1_1235,717,HSL:4960227,Kanneltie
48720,48720,0,48720,48720,0,False,SCHEDULED,1631912400,HSL:4717_20210917_La_1_1255,717,HSL:4960227,Kanneltie
49800,49800,0,49800,49800,0,False,SCHEDULED,1631912400,HSL:4587_20210917_La_1_1334,587,HSL:4960227,Kanneltie
45300,45419,119,45300,45423,123,True,UPDATED,1631912400,HSL:2113_20210917_La_2_1229,113,HSL:2112263,Säteri
45840,45861,21,45840,45872,32,True,UPDATED,1631912400,HSL:2550_20210917_La_1_1152,550,HSL:2112263,Säteri
46200,46200,0,46200,46200,0,False,SCHEDULED,1631912400,HSL:2113_20210917_La_2_1244,113,HSL:2112263,Säteri
46440,46532,92,46440,46543,103,True,UPDATED,1631912400,HSL:2550_20210917_La_1_1202,550,HSL:2112263,Säteri
47040,47074,34,47040,47074,34,True,UPDATED,1631912400,HSL:2550_20210917_La_1_1212,550,HSL:2112263,Säteri
45360,45412,52,45420,45513,93,True,UPDATED,1631912400,HSL:2550_20210917_La_2_1219,550,HSL:2112262,Leppävaaran asema
45840,45840,0,45840,45840,0,False,SCHEDULED,1631912400,HSL:2553K_20210917_La_2_1242,553K,HSL:2112262,Leppävaaran asema
45960,46009,49,46020,46053,33,True,UPDATED,1631912400,HSL:2550_20210917_La_2_1229,550,HSL:2112262,Leppävaaran asema
46560,46560,0,46620,46620,0,False,SCHEDULED,1631912400,HSL:2550_20210917_La_2_1239,550,HSL:2112262,Leppävaaran asema
47040,47040,0,47040,47040,0,False,SCHEDULED,1631912400,HSL:2553K_20210917_La_2_1302,553K,HSL:2112262,Leppävaaran asema
45720,45683,-37,45780,45799,19,True,UPDATED,1631912400,HSL:2550_20210917_La_1_1152,550,HSL:2112261,Leppävaaran asema
46380,46248,-132,46380,46261,-119,True,UPDATED,1631912400,HSL:2553K_20210917_La_1_1150,553K,HSL:2112261,Leppävaaran asema
46320,46403,83,46380,46474,94,True,UPDATED,1631912400,HSL:2550_20210917_La_1_1202,550,HSL:2112261,Leppävaaran asema
46920,46940,20,46980,47006,26,True,UPDATED,1631912400,HSL:2550_20210917_La_1_1212,550,HSL:2112261,Leppävaaran asema
47580,47577,-3,47580,47577,-3,True,UPDATED,1631912400,HSL:2553K_20210917_La_1_1209,553K,HSL:2112261,Leppävaaran asema
45840,45898,58,45840,45906,66,True,UPDATED,1631912400,HSL:2202_20210917_La_1_1238,202,HSL:2112260,Linnoitustie
47580,47580,0,47580,47580,0,False,SCHEDULED,1631912400,HSL:2202_20210917_La_1_1307,202,HSL:2112260,Linnoitustie
49440,49440,0,49440,49440,0,False,SCHEDULED,1631912400,HSL:2202_20210917_La_1_1338,202,HSL:2112260,Linnoitustie
51180,51180,0,51180,51180,0,False,SCHEDULED,1631912400,HSL:2202_20210917_La_1_1407,202,HSL:2112260,Linnoitustie
53040,53040,0,53040,53040,0,False,SCHEDULED,1631912400,HSL:2202_20210917_La_1_1438,202,HSL:2112260,Linnoitustie
46680,46680,0,46680,46680,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_2_1248,665K,HSL:9511012,Tiltaltinkuja
50280,50280,0,50280,50280,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_2_1348,665K,HSL:9511012,Tiltaltinkuja
53880,53880,0,53880,53880,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_2_1448,665K,HSL:9511012,Tiltaltinkuja
57480,57480,0,57480,57480,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_2_1548,665K,HSL:9511012,Tiltaltinkuja
61140,61140,0,61140,61140,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_2_1649,665K,HSL:9511012,Tiltaltinkuja
48540,48540,0,48540,48540,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_1_1256,665K,HSL:9511011,Lempinkuja
52140,52140,0,52140,52140,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_1_1356,665K,HSL:9511011,Lempinkuja
55740,55740,0,55740,55740,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_1_1456,665K,HSL:9511011,Lempinkuja
59340,59340,0,59340,59340,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_1_1556,665K,HSL:9511011,Lempinkuja
62940,62940,0,62940,62940,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_1_1656,665K,HSL:9511011,Lempinkuja
27240,27240,0,27240,27240,0,False,SCHEDULED,1631998800,HSL:9665A1_20210917_Su_1_0708,665A,HSL:9511013,Tuottajakatu
46740,46740,0,46740,46740,0,False,SCHEDULED,1631912400,HSL:2202_20210917_La_2_1239,202,HSL:2112257,Linnoitustie
48600,48600,0,48600,48600,0,False,SCHEDULED,1631912400,HSL:2202_20210917_La_2_1310,202,HSL:2112257,Linnoitustie
50340,50340,0,50340,50340,0,False,SCHEDULED,1631912400,HSL:2202_20210917_La_2_1339,202,HSL:2112257,Linnoitustie
52200,52200,0,52200,52200,0,False,SCHEDULED,1631912400,HSL:2202_20210917_La_2_1410,202,HSL:2112257,Linnoitustie
53940,53940,0,53940,53940,0,False,SCHEDULED,1631912400,HSL:2202_20210917_La_2_1439,202,HSL:2112257,Linnoitustie
46740,46740,0,46740,46740,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_2_1248,665K,HSL:9511010,Nummenvaara
50340,50340,0,50340,50340,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_2_1348,665K,HSL:9511010,Nummenvaara
53940,53940,0,53940,53940,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_2_1448,665K,HSL:9511010,Nummenvaara
57540,57540,0,57540,57540,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_2_1548,665K,HSL:9511010,Nummenvaara
61200,61200,0,61200,61200,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_2_1649,665K,HSL:9511010,Nummenvaara
46020,46020,0,46080,46080,0,True,UPDATED,1631912400,HSL:9642_20210917_La_2_1238,642,HSL:9651201,Lahela
49620,49620,0,49680,49680,0,False,SCHEDULED,1631912400,HSL:9642_20210917_La_2_1338,642,HSL:9651201,Lahela
53220,53220,0,53280,53280,0,False,SCHEDULED,1631912400,HSL:9642_20210917_La_2_1438,642,HSL:9651201,Lahela
56820,56820,0,56880,56880,0,False,SCHEDULED,1631912400,HSL:9642_20210917_La_2_1538,642,HSL:9651201,Lahela
60420,60420,0,60480,60480,0,False,SCHEDULED,1631912400,HSL:9642_20210917_La_2_1638,642,HSL:9651201,Lahela
45420,45422,2,45420,45442,22,True,UPDATED,1631912400,HSL:31M1_20210917_La_2_1222,M1,HSL:1100602,Kalasatama
45660,45706,46,45660,45726,66,True,UPDATED,1631912400,HSL:31M2_20210917_La_2_1226,M2,HSL:1100602,Kalasatama
45840,45892,52,45840,45912,72,True,UPDATED,1631912400,HSL:31M1_20210917_La_2_1230,M1,HSL:1100602,Kalasatama
46080,46123,43,46080,46143,63,True,UPDATED,1631912400,HSL:31M2_20210917_La_2_1234,M2,HSL:1100602,Kalasatama
46320,46144,-176,46320,46164,-156,True,UPDATED,1631912400,HSL:31M1_20210917_La_2_1237,M1,HSL:1100602,Kalasatama
45360,45468,108,45360,45468,108,True,UPDATED,1631912400,HSL:9642_20210917_La_1_1216,642,HSL:9651202,Lahela
48960,48960,0,48960,48960,0,False,SCHEDULED,1631912400,HSL:9642_20210917_La_1_1316,642,HSL:9651202,Lahela
52560,52560,0,52560,52560,0,False,SCHEDULED,1631912400,HSL:9642_20210917_La_1_1416,642,HSL:9651202,Lahela
56160,56160,0,56160,56160,0,False,SCHEDULED,1631912400,HSL:9642_20210917_La_1_1516,642,HSL:9651202,Lahela
59760,59760,0,59760,59760,0,False,SCHEDULED,1631912400,HSL:9642_20210917_La_1_1616,642,HSL:9651202,Lahela
46200,46200,0,46200,46200,0,True,UPDATED,1631912400,HSL:9642_20210917_La_2_1238,642,HSL:9651205,Sänkimaa
49800,49800,0,49800,49800,0,False,SCHEDULED,1631912400,HSL:9642_20210917_La_2_1338,642,HSL:9651205,Sänkimaa
53400,53400,0,53400,53400,0,False,SCHEDULED,1631912400,HSL:9642_20210917_La_2_1438,642,HSL:9651205,Sänkimaa
57000,57000,0,57000,57000,0,False,SCHEDULED,1631912400,HSL:9642_20210917_La_2_1538,642,HSL:9651205,Sänkimaa
60600,60600,0,60600,60600,0,False,SCHEDULED,1631912400,HSL:9642_20210917_La_2_1638,642,HSL:9651205,Sänkimaa
45420,45528,108,45420,45528,108,True,UPDATED,1631912400,HSL:9642_20210917_La_1_1216,642,HSL:9651206,Vuohennokantie
49020,49020,0,49020,49020,0,False,SCHEDULED,1631912400,HSL:9642_20210917_La_1_1316,642,HSL:9651206,Vuohennokantie
52620,52620,0,52620,52620,0,False,SCHEDULED,1631912400,HSL:9642_20210917_La_1_1416,642,HSL:9651206,Vuohennokantie
56220,56220,0,56220,56220,0,False,SCHEDULED,1631912400,HSL:9642_20210917_La_1_1516,642,HSL:9651206,Vuohennokantie
59820,59820,0,59820,59820,0,False,SCHEDULED,1631912400,HSL:9642_20210917_La_1_1616,642,HSL:9651206,Vuohennokantie
45300,45414,114,45300,45414,114,True,UPDATED,1631912400,HSL:9642_20210917_La_1_1216,642,HSL:9651204,Sänkimaa
48900,48900,0,48900,48900,0,False,SCHEDULED,1631912400,HSL:9642_20210917_La_1_1316,642,HSL:9651204,Sänkimaa
52500,52500,0,52500,52500,0,False,SCHEDULED,1631912400,HSL:9642_20210917_La_1_1416,642,HSL:9651204,Sänkimaa
56100,56100,0,56100,56100,0,False,SCHEDULED,1631912400,HSL:9642_20210917_La_1_1516,642,HSL:9651204,Sänkimaa
59700,59700,0,59700,59700,0,False,SCHEDULED,1631912400,HSL:9642_20210917_La_1_1616,642,HSL:9651204,Sänkimaa
45360,45385,25,45360,45405,45,True,UPDATED,1631912400,HSL:31M2_20210917_La_1_1216,M2,HSL:1100601,Kalasatama
45600,45618,18,45600,45638,38,True,UPDATED,1631912400,HSL:31M1_20210917_La_1_1214,M1,HSL:1100601,Kalasatama
45840,45825,-15,45840,45845,5,True,UPDATED,1631912400,HSL:31M2_20210917_La_1_1223,M2,HSL:1100601,Kalasatama
46020,46056,36,46020,46076,56,True,UPDATED,1631912400,HSL:31M1_20210917_La_1_1221,M1,HSL:1100601,Kalasatama
46260,46281,21,46260,46301,41,True,UPDATED,1631912400,HSL:31M2_20210917_La_1_1231,M2,HSL:1100601,Kalasatama
46440,46565,125,46500,46625,125,True,UPDATED,1631912400,HSL:4739_20210917_La_2_1226,739,HSL:4960241,Merkkipuuntie
50040,50040,0,50100,50100,0,False,SCHEDULED,1631912400,HSL:4739_20210917_La_2_1326,739,HSL:4960241,Merkkipuuntie
53640,53640,0,53700,53700,0,False,SCHEDULED,1631912400,HSL:4739_20210917_La_2_1426,739,HSL:4960241,Merkkipuuntie
57240,57240,0,57300,57300,0,False,SCHEDULED,1631912400,HSL:4739_20210917_La_2_1526,739,HSL:4960241,Merkkipuuntie
60840,60840,0,60900,60900,0,False,SCHEDULED,1631912400,HSL:4739_20210917_La_2_1626,739,HSL:4960241,Merkkipuuntie
45900,45900,0,45900,45900,0,False,SCHEDULED,1631912400,HSL:7192V_20210917_La_1_1240,192V,HSL:1201229,Länsiväylä
63660,63660,0,63660,63660,0,False,SCHEDULED,1631912400,HSL:7192V_20210917_La_1_1740,192V,HSL:1201229,Länsiväylä
83220,83220,0,83220,83220,0,False,SCHEDULED,1631912400,HSL:7192V_20210917_La_1_2305,192V,HSL:1201229,Länsiväylä
85860,85860,0,85860,85860,0,False,SCHEDULED,1631912400,HSL:2146N_20210917_La_1_2347,146N,HSL:1201229,Länsiväylä
86700,86700,0,86700,86700,0,False,SCHEDULED,1631912400,HSL:2147N_20210917_La_1_2402,147N,HSL:1201229,Länsiväylä
46020,46020,0,46020,46020,0,True,UPDATED,1631912400,HSL:9642_20210917_La_2_1238,642,HSL:9651207,Vuohennokantie
49620,49620,0,49620,49620,0,False,SCHEDULED,1631912400,HSL:9642_20210917_La_2_1338,642,HSL:9651207,Vuohennokantie
53220,53220,0,53220,53220,0,False,SCHEDULED,1631912400,HSL:9642_20210917_La_2_1438,642,HSL:9651207,Vuohennokantie
56820,56820,0,56820,56820,0,False,SCHEDULED,1631912400,HSL:9642_20210917_La_2_1538,642,HSL:9651207,Vuohennokantie
60420,60420,0,60420,60420,0,False,SCHEDULED,1631912400,HSL:9642_20210917_La_2_1638,642,HSL:9651207,Vuohennokantie
46020,46020,0,46020,46020,0,False,SCHEDULED,1631912400,HSL:4717_20210917_La_2_1230,717,HSL:4960240,Riimukuja
47160,47200,40,47160,47200,40,True,UPDATED,1631912400,HSL:4587_20210917_La_2_1234,587,HSL:4960240,Riimukuja
47220,47220,0,47220,47220,0,False,SCHEDULED,1631912400,HSL:4717_20210917_La_2_1250,717,HSL:4960240,Riimukuja
48420,48420,0,48420,48420,0,False,SCHEDULED,1631912400,HSL:4717_20210917_La_2_1310,717,HSL:4960240,Riimukuja
49620,49620,0,49620,49620,0,False,SCHEDULED,1631912400,HSL:4717_20210917_La_2_1330,717,HSL:4960240,Riimukuja
45840,45840,0,45840,45840,0,False,SCHEDULED,1631912400,HSL:4574_20210917_La_2_1221,574,HSL:4510247,Tuulensuuntie
49440,49440,0,49440,49440,0,False,SCHEDULED,1631912400,HSL:4574_20210917_La_2_1320,574,HSL:4510247,Tuulensuuntie
53040,53040,0,53040,53040,0,False,SCHEDULED,1631912400,HSL:4574_20210917_La_2_1420,574,HSL:4510247,Tuulensuuntie
56580,56580,0,56580,56580,0,False,SCHEDULED,1631912400,HSL:4574_20210917_La_2_1520,574,HSL:4510247,Tuulensuuntie
60240,60240,0,60240,60240,0,False,SCHEDULED,1631912400,HSL:4574_20210917_La_2_1621,574,HSL:4510247,Tuulensuuntie
46680,46656,-24,46680,46711,31,True,UPDATED,1631912400,HSL:4571_20210917_La_2_1211,571,HSL:4510249,Isopelto
48480,48480,0,48480,48480,0,False,SCHEDULED,1631912400,HSL:4571_20210917_La_2_1241,571,HSL:4510249,Isopelto
50280,50280,0,50280,50280,0,False,SCHEDULED,1631912400,HSL:4571_20210917_La_2_1311,571,HSL:4510249,Isopelto
52080,52080,0,52080,52080,0,False,SCHEDULED,1631912400,HSL:4571_20210917_La_2_1341,571,HSL:4510249,Isopelto
53820,53820,0,53820,53820,0,False,SCHEDULED,1631912400,HSL:4571_20210917_La_2_1411,571,HSL:4510249,Isopelto
48360,48360,0,48360,48360,0,False,SCHEDULED,1631912400,HSL:4623K_20210917_La_1_1300,623K,HSL:4510248,Isopelto
51960,51960,0,51960,51960,0,False,SCHEDULED,1631912400,HSL:4623K_20210917_La_1_1400,623K,HSL:4510248,Isopelto
55560,55560,0,55560,55560,0,False,SCHEDULED,1631912400,HSL:4623K_20210917_La_1_1500,623K,HSL:4510248,Isopelto
59160,59160,0,59160,59160,0,False,SCHEDULED,1631912400,HSL:4623K_20210917_La_1_1600,623K,HSL:4510248,Isopelto
62760,62760,0,62760,62760,0,False,SCHEDULED,1631912400,HSL:4623K_20210917_La_1_1700,623K,HSL:4510248,Isopelto
45540,45563,23,45540,45572,32,True,UPDATED,1631912400,HSL:2543_20210917_La_2_1152,543,HSL:2112232,Sokerilinnantie
47340,47315,-25,47340,47322,-18,True,UPDATED,1631912400,HSL:2543_20210917_La_2_1222,543,HSL:2112232,Sokerilinnantie
49140,49140,0,49140,49140,0,False,SCHEDULED,1631912400,HSL:2543_20210917_La_2_1252,543,HSL:2112232,Sokerilinnantie
50940,50940,0,50940,50940,0,False,SCHEDULED,1631912400,HSL:2543_20210917_La_2_1322,543,HSL:2112232,Sokerilinnantie
52740,52740,0,52740,52740,0,False,SCHEDULED,1631912400,HSL:2543_20210917_La_2_1352,543,HSL:2112232,Sokerilinnantie
45480,45519,39,45480,45525,45,True,UPDATED,1631912400,HSL:2543_20210917_La_2_1152,543,HSL:2112231,Säterinkatu
47280,47267,-13,47280,47272,-8,True,UPDATED,1631912400,HSL:2543_20210917_La_2_1222,543,HSL:2112231,Säterinkatu
49080,49080,0,49080,49080,0,False,SCHEDULED,1631912400,HSL:2543_20210917_La_2_1252,543,HSL:2112231,Säterinkatu
50880,50880,0,50880,50880,0,False,SCHEDULED,1631912400,HSL:2543_20210917_La_2_1322,543,HSL:2112231,Säterinkatu
52680,52680,0,52680,52680,0,False,SCHEDULED,1631912400,HSL:2543_20210917_La_2_1352,543,HSL:2112231,Säterinkatu
47220,47220,0,47220,47220,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_1_1256,665K,HSL:9523001,Kallio-kuninkala
50820,50820,0,50820,50820,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_1_1356,665K,HSL:9523001,Kallio-kuninkala
54420,54420,0,54420,54420,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_1_1456,665K,HSL:9523001,Kallio-kuninkala
58020,58020,0,58020,58020,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_1_1556,665K,HSL:9523001,Kallio-kuninkala
61620,61620,0,61620,61620,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_1_1656,665K,HSL:9523001,Kallio-kuninkala
48060,48060,0,48060,48060,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_2_1248,665K,HSL:9523000,Ainola
51660,51660,0,51660,51660,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_2_1348,665K,HSL:9523000,Ainola
55260,55260,0,55260,55260,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_2_1448,665K,HSL:9523000,Ainola
58860,58860,0,58860,58860,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_2_1548,665K,HSL:9523000,Ainola
62460,62460,0,62460,62460,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_2_1649,665K,HSL:9523000,Ainola
48480,48480,0,48480,48480,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_1_1256,665K,HSL:9511009,Nummenvaara
52080,52080,0,52080,52080,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_1_1356,665K,HSL:9511009,Nummenvaara
55680,55680,0,55680,55680,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_1_1456,665K,HSL:9511009,Nummenvaara
59280,59280,0,59280,59280,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_1_1556,665K,HSL:9511009,Nummenvaara
62880,62880,0,62880,62880,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_1_1656,665K,HSL:9511009,Nummenvaara
46800,46800,0,46800,46800,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_2_1248,665K,HSL:9511008,Emalikuja
50400,50400,0,50400,50400,0,False,SCHEDULED,1631912400,HSL:9665K_20210917_La_2_1348,665K,HSL:9511008,Emalikuja
